id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,location_cluster,bathroom_map,amenities_count,host_verifications_count,sentiment,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2795703,95.2487437,0,1,1,1,1,4,4,2,2,158,2,1125,1,0,0,0,0,49,0,0,1,1,1,0,0,0.48,5,11,27,3,0.8748,4.85,4.85,4.85,4.96,4.98,4.85,4.8
2832333,100,1,2,2,1,1,4,6,3,3,333,6,60,1,5,15,25,123,183,0,0,0,2,2,0,0,1.81,5,9,25,2,0.91211,4.91,4.89,4.93,4.95,4.95,4.81,4.74
2842414,76.87983734,0,1,1,1,1,4,5,3,3,65,2,1125,1,0,0,0,0,6,0,0,1,1,1,0,0,0.08,5,6,19,2,0.61587,3.33,3.6,3.33,4.8,4.8,4.2,3.4
2842486,83,0,2,2,1,1,4,3,1,1,110,7,1125,1,0,0,0,0,139,0,0,0,1,1,0,0,1.38,5,6,23,2,0.86187,4.34,4.49,4.46,4.67,4.65,4.47,4.21
2850155,96.8847349,0,2,2,1,0,4,4,2,2,300,3,56,1,7,7,7,170,1,1,1,0,2,1,1,0,1,4,13,53,2,0.9728,5,5,5,5,5,5,5
2862881,95,1,3,7,1,1,4,4,1,1,243,2,1125,1,15,33,61,323,34,22,3,0,3,3,0,0,0.86,1,6,22,3,0.90207,4.85,4.97,4.82,4.88,4.79,4.88,4.65
2873250,94.92896594,0,1,2,1,1,3,2,1,1,51,2,1125,1,0,0,0,0,6,0,0,1,1,0,1,0,0.11,1,5,25,2,0.82048,5,5,4.83,5,5,5,5
2874272,100,0,8,8,1,1,4,2,1.026113836,1,101,2,365,1,3,4,18,157,144,30,1,1,8,8,0,0,1.49,5,6,29,2,0.78594,4.56,4.69,4.77,4.89,4.91,4.49,4.5
2884501,94.05469397,0,1,2,1,0,4,6,4,5,125,2,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,0.80939171,4,13,18,2,0.794546533,4.650202163,4.711897699,4.566468022,4.786430743,4.810189321,4.74441704,4.561996487
2885736,100.31446,0,1,2,1,1,4,8,4,6,180,5,17,1,0,0,0,0,6,0,0,0,1,1,0,0,0.06,1,6,9,2,0.93233,4.83,4.5,4.83,4.83,4.83,4.67,4.17
2891101,100,0,2,2,1,1,3,1,1,1,87,4,30,1,0,8,38,104,109,19,1,1,2,0,2,0,1.09,5,5,38,2,0.89103,4.83,4.87,4.73,4.92,4.91,4.63,4.82
2903645,95.81949251,0,2,3,1,1,3,1,1,1,49,1,365,1,0,0,0,0,27,0,0,1,2,0,2,0,0.27,7,5,17,3,0.88642,4.81,4.67,4.96,4.96,4.78,4.67,4.7
2923471,100,0,2,2,1,1,3,1,1,1,90,5,7,1,1,25,55,56,55,0,0,1,2,0,2,0,0.54,5,5,33,2,0.91096,4.87,4.91,4.81,4.91,4.98,4.75,4.8
2962455,92.17744498,0,1,1,1,0,3,1,1,1,110,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,5,6,6,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
2985355,93.98529898,0,1,2,1,0,3,5,1,4,1000,100,1125,1,23,53,83,358,47,0,0,1,1,0,1,0,0.9,6,7,13,2,0.73878,4.53,4.6,4.64,4.62,4.93,4.64,4.47
3009793,100,0,5,5,1,1,4,2,1.087318675,1,114,3,365,1,2,6,13,59,31,9,1,1,5,5,0,0,0.32,5,6,21,2,0.81902,4.53,4.83,4.77,4.9,4.83,4.73,4.43
3012532,100,1,5,5,1,1,4,6,2,4,146,2,30,1,4,13,38,277,128,20,3,1,5,5,0,0,1.28,3,6,56,2,0.88849,4.81,4.87,4.84,4.91,4.95,4.77,4.79
3026802,90,1,3,4,1,1,3,1,1,2,31,14,1125,1,0,0,0,14,11,2,0,0,3,0,3,0,0.11,2,9,16,2,0.93392,4.91,4.91,5,4.91,5,4.64,4.73
3031518,100,1,4,4,1,1,3,2,1,2,123,1,1000,1,10,40,70,345,66,17,6,0,4,0,4,0,0.66,6,8,25,2,0.8576,4.58,4.64,4.82,4.85,4.78,4.77,4.46
3042183,100,1,4,4,1,1,3,2,1,1,114,1,1125,1,10,40,70,345,35,19,5,0,4,0,4,0,0.35,6,8,24,2,0.87342,4.85,4.85,4.82,4.91,5,4.74,4.74
3042237,100,1,4,4,1,1,3,1,1,1,70,1,1125,1,6,26,56,327,35,19,5,0,4,0,4,0,0.35,6,8,18,2,0.8496,4.82,4.79,4.88,4.91,4.88,4.68,4.68
3048852,93.58479145,0,1,1,1,0,3,2,1,1,63,30,90,1,0,0,0,0,82,0,0,0,1,0,1,0,0.83,1,5,28,2,0.87557,4.82,4.9,4.66,4.84,4.91,4.98,4.8
3076665,93.02631935,0,1,3,1,0,3,2,1,1,71,2,7,1,0,0,0,0,139,0,0,0,1,0,1,0,1.37,5,9,16,2,0.91138,4.63,4.79,4.79,4.81,4.74,4.51,4.74
3088332,93.06398868,0,1,1,1,1,3,4,1,1,51,2,14,1,0,0,0,0,20,0,0,0,1,0,1,0,0.26,5,5,12,3,0.92848,4.9,4.95,4.5,4.9,4.95,4.9,4.85
3096382,100,1,3,3,1,1,4,5,2,3,206,4,365,1,2,9,23,226,230,43,4,0,3,1,2,0,2.28,5,6,43,2,0.89551,4.73,4.83,4.68,4.94,4.94,4.9,4.65
3110929,80,0,1,8,1,1,3,1,1,1,75,8,45,1,6,18,48,48,40,0,0,0,1,0,1,0,0.4,5,7,21,3,0.90939,4.8,4.73,4.7,4.88,4.95,4.8,4.7
3137058,100,0,1,2,1,1,3,2,1,1,89,3,90,1,3,12,12,12,100,2,2,0,1,0,1,0,1.75,5,5,23,2,0.90572,4.9,4.89,4.96,4.95,4.98,4.62,4.75
3180314,91.06700411,0,1,2,1,1,4,6,3,4,180,6,1125,1,0,0,0,0,6,0,0,1,1,1,0,0,0.06,5,6,31,2,0.8592,4.5,4.67,4.17,4.5,4.83,4.33,4.5
3188621,90,0,2,5,1,1,3,2,1,1,104,3,31,1,0,5,31,31,155,26,2,1,2,1,1,0,1.65,5,8,39,2,0.82036,4.46,4.57,4.51,4.8,4.84,4.65,4.27
3221575,90.57503695,0,1,1,1,1,4,4,2,2,88,1,1125,1,0,0,0,0,31,0,0,0,1,1,0,0,0.35,6,11,8,2,0.90752,4.58,4.74,4.48,4.87,4.94,4.65,4.71
3226975,77.95482243,0,1,1,1,0,4,6,2,2,70,3,7,1,0,0,0,0,6,0,0,0,1,1,0,0,0.06,5,6,8,2,0.34203,3.75,4,2.75,4.5,4.5,3.75,3.75
3253976,96.25953414,0,1,1,1,1,3,2,1,1,120,1,1125,1,0,0,0,0,78,0,0,0,1,0,1,0,0.78,1,5,25,2,0.90846,4.92,4.89,4.99,4.99,4.99,4.99,4.83
3260995,93.77117411,0,1,3,1,1,4,8,4,4,130,7,1125,1,0,0,0,0,2,0,0,0,1,1,0,0,0.02,1,9,15,2,0.79975,4.5,4,4,4.5,4.5,4,4.5
3273876,81.2584055,0,1,2,1,1,4,4,2,2,200,4,1125,1,0,0,0,0,3,0,0,0,1,1,0,0,0.03,5,13,11,2,0.90587,4.33,4.67,3.33,5,5,5,4.33
3281268,100,0,1,1,1,1,4,9,5,5,310,5,1125,1,0,3,3,65,24,0,0,0,1,1,0,0,0.24,6,17,22,2,0.86766,4.77,4.86,4.68,4.95,4.86,4.73,4.76
3333378,100,1,5,5,1,1,4,6,2,4,140,2,30,1,5,18,35,258,120,22,1,1,5,5,0,0,1.31,3,6,56,2,0.85108,4.85,4.88,4.91,4.89,4.95,4.84,4.8
3356956,95.96621946,0,1,1,1,1,4,2,1,1,95,3,1125,1,0,0,0,0,35,0,0,0,1,1,0,0,0.36,5,6,18,2,0.97393,4.91,4.91,5,5,5,4.57,4.94
3388678,91.30416553,0,1,2,1,0,4,8,4,5,151,2,365,1,0,0,0,0,13,0,0,1,1,1,0,0,0.13,1,9,18,3,0.90658,4.85,4.92,4,4.85,4.77,4.69,4.85
3389175,94.73416425,0,3,5,1,0,4,4,2,3,107,7,90,1,0,0,0,0,93,0,0,1,2,1,1,0,0.93,5,6,43,3,0.88993,4.77,4.82,4.7,4.86,4.98,4.88,4.69
3394094,100,1,1,1,1,1,3,1,1,1,91,3,14,1,6,15,44,44,208,34,1,0,1,0,1,0,2.1,5,5,32,2,0.87821,4.75,4.89,4.85,4.87,4.92,4.86,4.71
3424579,92.75102229,0,1,3,1,1,4,6,4,4,200,14,1125,1,0,0,0,0,13,2,1,0,1,1,0,0,0.13,6,9,25,2,0.91652,4.77,4.85,4.38,4.92,4.92,4.85,4.62
3430811,96.26537076,0,2,3,1,1,3,2,1,1,58,2,50,1,0,0,0,0,25,0,0,0,2,1,1,0,0.26,1,5,11,2,0.92836,4.92,4.88,4.88,4.96,4.96,4.68,4.72
3441888,100,0,1,1,1,1,4,4,2,2,220,6,1125,1,10,27,27,140,9,9,0,0,1,1,0,0,2.48,4,9,19,2,0.73925,4.56,4.78,4,5,5,4.89,4.44
3441994,100,0,2,2,1,1,3,2,1,1,125,3,5,1,0,0,0,0,26,0,0,1,1,0,1,0,0.54,1,8,38,3,0.87158,4.92,4.92,4.88,4.88,5,4.73,4.77
3474511,100,0,2,7,1,1,3,2,1,1,99,1,15,1,0,0,0,0,640,5,5,0,2,1,1,0,6.57,5,5,46,3,0.91186,4.94,4.96,4.96,4.98,4.98,4.93,4.87
3482676,96.63008784,0,1,2,1,1,4,2,1,1,210,1,1125,1,0,0,0,0,5,0,0,0,1,1,0,0,0.06,1,6,16,2,0.98012,5,5,5,5,5,5,4.75
3512821,92.17744498,0,2,2,1,1,3,2,1,1,35,1,1125,1,0,0,0,0,0,0,0,0,2,1,1,0,1.385634384,1,6,5,3,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
3540544,92.17744498,0,1,1,1,0,3,2,1,1,50,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,1,3,9,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
3576358,94.90181596,0,5,5,1,1,4,5,3,4,120,7,90,1,0,0,0,0,28,0,0,0,5,5,0,0,0.46,5,11,34,2,0.85291,4.75,4.89,4.82,4.96,4.96,4.61,4.61
3579644,100,1,2,4,1,1,3,2,1,1,61,2,14,1,7,19,49,59,239,27,6,0,2,0,2,0,2.41,5,5,28,2,0.89452,4.91,4.94,4.96,4.94,4.94,4.67,4.91
3581384,95.57233038,0,5,5,1,1,4,6,3,4,120,7,120,1,0,0,0,0,20,0,0,0,5,5,0,0,0.39,5,13,38,2,0.86795,4.8,4.8,4.75,5,4.95,4.4,4.7
3581655,100,1,2,4,1,1,3,2,1,2,60,2,14,1,3,19,49,58,266,30,9,0,2,0,2,0,2.68,5,5,25,2,0.92078,4.94,4.95,4.98,4.95,4.95,4.7,4.95
3592153,100,1,1,1,1,1,4,8,4,4,950,2,1125,1,14,35,58,58,156,25,3,0,1,1,0,0,1.6,1,11,51,2,0.91447,4.79,4.77,4.71,4.96,4.95,4.88,4.67
3604420,94.55063553,0,2,2,1,1,4,3,1,1,165,2,21,1,0,0,0,0,28,0,0,0,2,2,0,0,0.28,1,6,15,2,0.87723,4.86,5,4.93,4.96,5,4.93,4.75
3604440,100,1,10,30,1,1,4,6,3,3,1219,14,150,1,0,0,0,0,123,0,0,0,9,6,3,0,1.25,1,11,23,2,0.9136,4.85,4.89,4.71,4.94,4.91,4.84,4.71
3622736,90.6666244,0,1,1,1,0,4,4,3,3,190,2,1125,1,0,0,0,0,5,0,0,1,1,1,0,0,0.06,5,11,22,2,0.52022,4.25,4,3.67,4.33,4.67,4,4
3634410,100,0,1,1,1,1,4,4,2,2,269,2,7,1,0,0,0,0,61,8,1,0,1,1,0,0,0.67,1,11,37,3,0.85637,4.54,4.71,4.1,4.83,4.93,4.88,4.58
3643131,93.8532413,0,1,1,1,1,4,4,2,2,200,2,21,1,0,0,0,0,46,0,0,0,1,1,0,0,0.47,5,6,12,2,0.93655,4.59,4.67,4.56,4.87,4.93,4.13,4.29
3698469,100,1,2,5,1,0,3,2,1,1,91,2,14,1,10,33,41,278,66,6,2,0,2,0,2,0,0.77,4,5,32,2,0.93855,4.91,4.94,4.91,4.98,4.97,4.89,4.94
3708033,95.72453702,0,2,3,1,1,4,8,4,8,700,3,1125,1,0,0,0,0,7,0,0,0,1,1,0,0,0.09,1,15,18,3,0.62098,4.8,5,5,5,5,4.8,4.8
3723817,96.46683247,0,1,2,1,1,4,2,1,1,65,3,1125,1,0,0,0,0,3,0,0,0,1,1,0,0,0.06,5,6,22,2,0.96113,4.67,4.67,4.33,3.33,4.67,4.33,5
3725793,92.96190793,0,7,9,1,1,3,2,1,2,45,3,1125,1,0,0,0,0,5,0,0,0,7,0,7,0,0.06,7,15,13,2,0.89767,4.6,4.4,4.6,4.6,4.8,5,4.8
3737322,95.76323219,0,1,1,1,1,4,2,1,1,55,7,1125,1,0,0,0,0,8,0,0,0,1,1,0,0,0.1,5,3,12,3,0.97282,5,4.88,4.75,5,5,4.88,4.88
3740535,82.59317677,0,2,2,1,0,3,2,1,1,70,1,10,1,0,0,0,0,6,0,0,0,1,0,1,0,0.06,5,5,9,2,0.64503,4.17,4.33,3.33,4.5,4.83,5,4.17
3741414,91.37561685,0,7,12,1,1,3,1,1,1,33,4,14,1,0,0,0,0,20,0,0,1,6,5,1,0,0.23,5,5,10,3,0.89091,4.45,4.6,4.65,4.7,4.55,4.2,4.4
3741699,90.75737722,0,7,9,1,1,3,2,1,2,45,3,1125,1,0,0,0,0,7,0,0,1,7,0,7,0,0.08,7,15,13,2,0.85178,4.57,4.57,4.29,4.71,4.57,4.71,4.43
3747675,100,0,1,1,1,0,4,6,3,3,210,3,1125,1,0,0,0,0,25,3,1,0,1,1,0,0,0.27,5,9,60,2,0.78,4.78,4.83,4.91,4.96,4.96,4.7,4.57
3749697,100,0,1,7,1,1,3,1,1,1.223212078,60,1,10,1,6,32,62,337,109,21,1,0,1,0,1,0,1.2,4,5,26,2,0.86966,4.84,4.86,4.87,4.87,4.83,4.92,4.79
3767317,93.57285861,0,1,2,1,0,4,4,3,3,110,3,7,1,0,0,0,0,3,0,0,0,1,1,0,0,0.03,5,6,12,2,0.98845,4.67,5,5,5,5,4.33,4.67
3770752,100,1,5,5,1,1,3,2,1,1,83,4,21,1,3,6,14,69,304,34,2,1,3,2,1,0,3.08,5,7,33,2,0.93215,4.9,4.91,4.93,4.93,4.93,4.78,4.85
3789686,97.67804654,0,1,2,1,1,3,2,1,1,82,4,1125,1,0,1,1,71,388,0,0,0,1,0,1,0,3.94,1,7,11,2,0.92023,4.8,4.85,4.93,4.87,4.92,4.89,4.72
3797186,34.43246512,0,1,1,1,1,3,2,1,1,50,4,1125,1,0,0,0,0,2,0,0,0,1,0,1,0,0.02,1,6,11,2,0,0,1.568968094,0.071782029,2.44522632,2.422789082,2.839629452,0.901191966
3801472,90.40545201,0,1,1,1,0,4,4,2,3,120,10,14,1,0,0,0,0,1,0,0,0,1,1,0,0,0.01,1,15,10,2,0.9743,4,4,4,4,5,4,4
3811548,94.20566002,0,1,2,1,0,3,1,1,1,60,1,1125,1,0,0,0,0,13,0,0,1,1,0,1,0,0.13,1,7,13,3,0.84532,4.85,4.92,5,5,5,5,4.92
3818337,93.38182756,0,1,1,1,1,4,4,1,2,165,3,90,1,0,0,0,0,51,0,0,1,1,1,0,0,0.58,4,9,24,2,0.86044,4.76,4.88,4.65,4.94,4.96,4.96,4.53
3841286,93.5479503,0,2,3,1,1,4,4,2,2,171,4,25,1,0,0,0,0,11,0,0,0,2,1,1,0,0.14,1,6,17,2,0.86243,4.82,5,4.91,5,5,4.82,4.91
3851295,94.56174399,1,1,1,1,1,4,2,1,1,136,4,14,1,0,0,0,0,34,9,0,0,1,1,0,0,0.35,5,6,38,3,0.94625,4.91,5,4.91,4.97,5,4.94,4.94
3856095,96.25005693,0,1,2,1,1,3,1,1,1,75,2,1125,1,0,0,0,0,72,0,0,0,1,0,1,0,0.75,1,7,10,2,0.90776,4.88,4.86,4.96,4.94,4.97,4.92,4.73
3868060,100,0,3,5,1,1,3,2,1,1,55,7,1125,1,15,30,45,309,6,1,0,0,3,0,3,0,0.07,7,8,22,2,0.93368,5,4.83,4.83,5,5,4.83,4.83
3879473,97.64509208,0,1,1,1,1,4,5,2,3,55,1,7,1,0,0,0,0,339,0,0,0,1,1,0,0,3.52,5,11,23,1,0.84936,4.76,4.84,4.91,4.88,4.9,4.58,4.73
3882631,100,0,2,2,1,1,4,2,1,3,153,3,365,1,3,19,49,312,171,11,6,0,1,1,0,0,1.76,1,6,41,2,0.87684,4.78,4.88,4.81,4.95,4.9,4.8,4.69
3899828,92.04755447,0,1,1,1,1,4,2,1,1,85,3,1125,1,0,0,0,0,15,0,0,0,1,1,0,0,0.16,1,6,10,2,0.7875,4.62,4.77,4.38,4.77,4.92,4.46,4.31
3922631,95.65983727,0,1,1,1,1,4,4,2,3,155,3,7,1,0,0,0,0,5,0,0,0,1,1,0,0,0.05,5,6,10,3,0.93884,4.8,4.8,5,5,5,4.6,4.8
3951360,100,1,3,5,1,1,3,4,1,3,99,1,1125,1,16,41,71,344,117,56,5,0,3,0,3,0,1.81,3,10,36,2,0.87608,4.84,4.89,4.88,4.93,4.96,4.86,4.8
3965249,100,1,3,5,1,1,3,4,1,2,99,1,1125,1,1,1,1,255,185,59,9,0,3,0,3,0,1.9,3,10,41,2,0.85794,4.87,4.91,4.87,4.94,4.94,4.88,4.88
3991589,100,0,1,1,1,0,3,1,1,1,69,7,35,1,0,2,2,60,157,8,2,0,1,0,1,0,1.61,1,5,41,2,0.92914,4.9,4.89,4.87,5,4.99,4.73,4.91
4030934,92.61952097,0,1,2,1,1,4,5,2,2,226,5,14,1,0,0,0,0,0,0,0,0,1,1,0,0,1.143183879,5,6,12,3,0.794546533,4.603762612,4.71164918,4.544698048,4.778125059,4.792877749,4.701990697,4.544695969
4075119,100,0,2,2,1,1,4,5,3,3,300,7,14,1,0,0,0,0,12,1,0,0,2,1,1,0,0.13,6,9,45,2,0.80746,5,5,4.73,4.91,5,4.73,4.91
4080295,100.7342741,0,1,4,1,0,3,2,1,1,55,1,1125,1,0,0,0,0,1,0,0,1,1,0,1,0,0.01,5,6,12,2,0.9252,5,5,5,5,5,4,4
4092157,100,0,2,2,1,1,3,2,1,1,33,1,5,1,0,0,0,27,24,0,0,0,2,0,2,0,0.34,4,5,17,2,0.75528,4.71,4.76,4.33,4.9,4.81,4.67,4.76
4093174,100,0,1,3,1,1,4,2,1,1,155,3,1125,1,4,18,39,39,11,7,5,1,1,1,0,0,0.12,5,6,17,2,0.73845,4.55,4.73,4.55,4.91,5,5,4.36
4095938,94.49686309,0,1,1,1,1,3,2,1,1,40,2,12,1,0,0,0,0,189,0,0,0,1,0,1,0,1.95,1,5,28,2,0.87414,4.79,4.82,4.63,4.97,4.98,4.62,4.78
4108004,100,0,4,4,1,1,3,6,3,3,670,1,28,1,29,59,89,89,1,1,0,0,4,1,3,0,0.59,4,11,35,2,0.9832,5,5,5,5,5,5,5
4134612,92.17744498,0,1,1,1,0,4,2,1,1,100,1,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.385634384,5,11,14,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
4160003,100,1,3,3,1,1,3,1,1,1.209903364,88,1,7,1,0,0,0,0,22,5,0,0,2,0,2,0,0.29,7,5,12,2,0.84518,4.77,4.86,4.86,4.91,5,4.64,4.77
4177992,100,1,3,24,1,1,3,1,1,1,70,7,1125,1,15,42,70,70,219,27,1,0,2,1,1,0,2.4,6,8,47,2,0.89435,4.94,4.92,4.93,4.98,4.98,4.81,4.89
4208603,96.34720291,1,1,2,1,1,3,2,1,2,80,2,5,1,0,0,0,58,119,18,3,0,1,0,1,0,1.26,6,7,25,2,0.9215,4.92,4.97,4.99,4.99,4.98,4.71,4.97
4255534,94.74917837,0,2,2,1,1,4,4,2,2,179,30,1125,1,0,0,0,0,50,0,0,0,1,1,0,0,0.66,5,11,17,3,0.91249,4.78,4.88,4.8,4.88,4.94,4.68,4.7
4261174,90,0,1,2,1,1,4,6,3,3,529,4,28,1,23,53,83,346,14,5,1,0,1,1,0,0,0.3,5,15,41,2,0.86847,4.93,4.93,4.93,5,5,4.93,4.79
4278898,92.17744498,0,1,1,1,1,3,2,1,1,250,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,1,6,13,3,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
4282658,100,1,1,1,1,1,4,6,4,4,500,6,30,1,0,0,1,218,100,17,0,0,1,1,0,0,1.07,5,13,30,2,0.88929,4.91,4.9,4.93,4.95,4.95,4.83,4.73
4294854,100,0,2,2,1,1,3,2,1,1,70,30,70,1,26,26,26,26,188,0,0,0,2,0,2,0,1.96,5,6,13,2,0.85471,4.55,4.63,4.64,4.81,4.86,4.7,4.51
4296435,96.30776604,0,1,1,1,1,4,3,1,1,54,7,60,1,0,0,0,0,109,0,0,1,1,1,0,0,1.71,5,6,35,2,0.88365,4.89,4.97,4.91,4.98,4.98,4.55,4.85
4302167,95.00442566,0,1,2,1,1,4,4,2,2,110,3,1125,1,0,0,0,0,103,0,0,1,1,1,0,0,1.08,1,6,18,2,0.86253,4.84,4.9,4.7,4.89,4.93,4.75,4.76
4304166,100,0,2,2,1,1,3,2,1,1,120,500,700,1,30,60,90,90,0,0,0,0,2,0,2,0,1.589862682,5,6,1,2,0.794546533,4.863453242,4.885319648,4.830136079,4.902114318,4.925816901,4.783478699,4.741725699
4313897,100,1,1,1,1,0,4,2,1,1,48,2,40,1,0,0,0,16,17,17,0,0,1,1,0,0,1.82,2,6,55,2,0.83288,4.94,4.94,4.82,5,5,4.76,4.94
4317345,93.94618368,0,1,1,1,0,4,3,1,2,75,3,1125,1,0,0,0,0,7,0,0,0,1,1,0,0,0.07,5,6,12,2,0.81761,4.67,4.83,5,4.67,4.83,4.67,4.83
4328664,96.26484861,0,1,1,1,1,4,4,2,2,45,4,1125,1,0,0,0,0,2,0,0,0,1,1,0,0,0.02,7,6,5,2,0.9563,5,4.5,4.5,5,5,5,5
4337495,93.73821189,0,1,1,1,0,4,4,2,2,107,1,1125,1,0,0,0,0,76,0,0,0,1,1,0,0,0.81,1,6,9,3,0.88453,4.8,4.89,4.65,4.91,4.95,4.85,4.77
4368210,90.75074775,0,1,1,1,1,4,4,2,2,185,2,365,1,0,0,0,1,10,0,0,0,1,1,0,0,0.18,1,11,27,2,0.65891,4.44,4.44,4.44,4.67,4.56,4.33,4.56
4378260,100,1,1,1,1,1,3,1,1,1,68,2,1125,1,2,5,11,252,109,31,3,0,1,0,1,0,1.21,5,5,18,2,0.86387,4.75,4.92,4.81,4.75,4.85,4.86,4.66
4382103,95.56559528,0,1,1,1,1,4,7,4,5,295,4,14,1,0,0,0,0,9,1,0,0,1,1,0,0,0.1,1,13,70,2,0.84333,4.88,5,5,4.88,4.88,5,5
4385648,93.61261798,1,2,2,1,1,4,5,3,4,200,2,1125,1,0,0,0,0,0,0,0,1,1,1,0,0,1.051842215,5,11,23,2,0.794546533,4.629905259,4.710056245,4.56445594,4.784814698,4.805385328,4.724333446,4.550468675
4391824,100,0,2,2,1,1,4,6,3,4,221,2,100,1,0,0,0,0,138,0,0,0,2,2,0,0,1.72,5,6,22,2,0.87626,4.7,4.82,4.55,4.83,4.91,4.97,4.63
4394037,35.22101415,0,1,4,1,1,4,6,3,3,190,1,14,1,0,0,0,0,1,0,0,0,1,1,0,0,0.01,6,11,15,2,0,0,1.544424169,0.041529986,2.426703235,2.409941126,2.864737728,0.890767773
4403308,99.73573487,0,1,3,1,1,4,3,1,1,95,7,13,1,0,0,0,0,5,0,0,0,1,1,0,0,0.05,1,6,12,1,0.95018,5,4.8,5,5,5,4.25,4.5
4423190,96.50295428,0,1,2,1,1,4,8,3,3,300,3,1125,1,0,0,0,0,1,0,0,0,1,1,0,0,0.02,1,11,13,3,0.8539,5,5,5,5,5,5,5
4435614,100,0,1,1,1,1,3,2,1,1,132,7,200,1,0,0,19,110,55,0,0,0,1,0,1,0,0.73,1,5,28,3,0.88406,4.91,4.94,4.83,4.94,4.94,4.87,4.87
4446134,100,0,5,6,1,1,4,8,5,7,379,3,21,1,7,13,13,13,21,4,0,0,5,1,4,0,0.3,4,11,33,2,0.75889,4.81,4.86,4.86,4.9,4.9,4.67,4.62
4446326,100,0,5,6,1,1,3,2,1,2,52,1,7,1,0,0,0,0,36,7,1,0,5,1,4,0,0.41,4,8,18,2,0.7317,4.68,4.88,4.91,4.85,4.85,4.5,4.68
4479658,98.35903222,0,1,1,1,1,4,4,2,2,170,10,1125,1,0,0,0,0,4,0,0,0,1,1,0,0,0.04,5,11,11,2,0.9807,5,4.75,5,5,5,5,4.75
4492472,100,0,3,4,1,1,3,2,1,1,48,2,10,1,0,0,0,0,21,0,0,0,3,0,3,0,0.28,5,5,14,2,0.8837,4.48,4.55,4.35,4.65,4.8,4.45,4.55
4585502,100,0,1,1,1,1,4,4,2,2,292,4,60,1,8,24,54,141,187,31,3,0,1,1,0,0,2,1,6,42,2,0.84928,4.72,4.82,4.65,4.86,4.87,4.71,4.61
4604580,100,1,2,3,1,0,3,2,1,2,80,2,1125,1,2,2,26,257,66,29,5,0,2,0,2,0,1.03,6,8,32,2,0.92089,4.94,4.91,4.73,4.98,4.98,4.8,4.92
4630635,100,0,3,5,1,1,4,4,2,3,178,4,700,1,0,0,0,127,6,6,1,0,2,2,0,0,2.34,5,6,37,2,0.7743,4.67,4.83,4.83,4.83,5,4.67,4.33
4637734,100,0,1,3,1,1,4,6,4,4,450,3,14,1,0,0,0,258,1,0,0,0,1,1,0,0,0.02,4,11,31,3,0.9551,4,4,3,5,5,5,3
4665890,99,1,8,8,1,1,4,4,2,2,160,3,1125,1,5,6,10,180,135,33,1,0,7,7,0,0,1.53,5,9,27,2,0.85799,4.81,4.86,4.67,4.93,4.88,4.77,4.79
4687918,92.17744498,0,1,1,1,0,3,2,1,1,43,3,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,5,6,11,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
4713441,96.89160048,0,1,1,1,1,4,4,2,2,140,1,1125,1,0,0,0,0,2,0,0,0,1,1,0,0,0.02,1,6,11,3,0.9352,5,5,5,5,5,4.5,5
4728250,93.14519609,0,1,1,1,1,4,4,2,2,125,2,14,1,0,0,0,0,99,0,0,0,1,1,0,0,1.06,5,6,23,2,0.82383,4.54,4.64,4.68,4.67,4.77,4.84,4.46
4743392,93.06159695,0,2,3,1,0,4,6,3,3,300,3,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,0.900733375,1,13,14,2,0.794546533,4.624059516,4.713490634,4.546710131,4.779741104,4.797681742,4.72207429,4.556223781
4748625,92.17744498,0,1,1,1,1,3,1,1,1,25,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,1,11,1,3,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
